index,datetime,date,year,month,day,hour,minute,time_of_day,"day_of_week
(0=Mon)",day_name,is_weekend,week_of_year,"timestep
(global)","step_in_day
(0-95)","day_number
(0-based)",sin_time,cos_time,sin_dow,cos_dow,"sensor_temp
(°C)","sensor_humi
(%)","ext_temp
(°C)","ext_humi
(%)","ext_dew
(°C)","ext_rain
(mm)","ext_sunshine
(s)","ext_wind
(km/h)",is_day
332,2026-02-18 10:45,2026-02-18,2026,2,18,10,45,10:45,2,Wednesday,0,8,331,43,3,0.32143946530316175,-0.9469301294951056,0.7818314824680298,0.6234898018587336,24.2033,25.5267,5.4,59,-1.9,0.0,0.0,20.9,1
333,2026-02-18 11:00,2026-02-18,2026,2,18,11,0,11:00,2,Wednesday,0,8,332,44,3,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,24.1667,25.2867,5.5,58,-2.1,0.0,0.0,21.2,1
334,2026-02-18 11:15,2026-02-18,2026,2,18,11,15,11:15,2,Wednesday,0,8,333,45,3,0.19509032201612816,-0.9807852804032304,0.7818314824680298,0.6234898018587336,24.1,25.2433,5.6,58,-2.0,0.0,0.0,21.2,1
335,2026-02-18 11:30,2026-02-18,2026,2,18,11,30,11:30,2,Wednesday,0,8,334,46,3,0.130526192220052,-0.9914448613738104,0.7818314824680298,0.6234898018587336,24.15,25.3267,5.7,58,-1.9,0.0,0.0,21.2,1
336,2026-02-18 11:45,2026-02-18,2026,2,18,11,45,11:45,2,Wednesday,0,8,335,47,3,0.06540312923014312,-0.9978589232386035,0.7818314824680298,0.6234898018587336,24.1867,25.2933,5.8,59,-1.6,0.0,0.0,20.9,1
337,2026-02-18 12:00,2026-02-18,2026,2,18,12,0,12:00,2,Wednesday,0,8,336,48,3,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,24.4033,25.5733,5.9,59,-1.5,0.0,0.0,20.9,1
338,2026-02-18 12:15,2026-02-18,2026,2,18,12,15,12:15,2,Wednesday,0,8,337,49,3,-0.06540312923014287,-0.9978589232386035,0.7818314824680298,0.6234898018587336,24.2,25.4867,5.9,59,-1.5,0.0,0.0,20.9,1
339,2026-02-18 12:30,2026-02-18,2026,2,18,12,30,12:30,2,Wednesday,0,8,338,50,3,-0.13052619222005177,-0.9914448613738104,0.7818314824680298,0.6234898018587336,24.05,25.0867,5.9,60,-1.3,0.0,0.0,21.2,1
340,2026-02-18 12:45,2026-02-18,2026,2,18,12,45,12:45,2,Wednesday,0,8,339,51,3,-0.19509032201612792,-0.9807852804032305,0.7818314824680298,0.6234898018587336,24.03,24.8167,5.8,60,-1.3,0.0,0.0,21.2,1
341,2026-02-18 13:00,2026-02-18,2026,2,18,13,0,13:00,2,Wednesday,0,8,340,52,3,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,24.0733,24.6467,5.8,61,-1.1,0.0,0.0,21.2,1
342,2026-02-18 13:15,2026-02-18,2026,2,18,13,15,13:15,2,Wednesday,0,8,341,53,3,-0.32143946530316153,-0.9469301294951057,0.7818314824680298,0.6234898018587336,24.0033,24.5767,5.8,62,-0.9,0.0,0.0,21.2,1
343,2026-02-18 13:30,2026-02-18,2026,2,18,13,30,13:30,2,Wednesday,0,8,342,54,3,-0.38268343236508967,-0.9238795325112868,0.7818314824680298,0.6234898018587336,23.91,24.54,5.9,63,-0.6,0.0,0.0,20.9,1
344,2026-02-18 13:45,2026-02-18,2026,2,18,13,45,13:45,2,Wednesday,0,8,343,55,3,-0.44228869021900147,-0.8968727415326883,0.7818314824680298,0.6234898018587336,23.89,24.5633,5.9,64,-0.4,0.0,0.0,20.5,1
345,2026-02-18 14:00,2026-02-18,2026,2,18,14,0,14:00,2,Wednesday,0,8,344,56,3,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,24.0433,24.5867,5.9,65,-0.2,0.0,0.0,20.5,1
346,2026-02-18 14:15,2026-02-18,2026,2,18,14,15,14:15,2,Wednesday,0,8,345,57,3,-0.555570233019602,-0.8314696123025455,0.7818314824680298,0.6234898018587336,24.0333,24.7133,5.8,65,-0.2,0.0,0.0,20.9,1
347,2026-02-18 14:30,2026-02-18,2026,2,18,14,30,14:30,2,Wednesday,0,8,346,58,3,-0.6087614290087207,-0.7933533402912352,0.7818314824680298,0.6234898018587336,23.9133,24.8133,5.8,65,-0.2,0.0,0.0,21.6,1
348,2026-02-18 14:45,2026-02-18,2026,2,18,14,45,14:45,2,Wednesday,0,8,347,59,3,-0.6593458151000688,-0.7518398074789775,0.7818314824680298,0.6234898018587336,23.8767,24.9767,5.8,65,-0.3,0.0,0.0,22.3,1
349,2026-02-18 15:00,2026-02-18,2026,2,18,15,0,15:00,2,Wednesday,0,8,348,60,3,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,24.0333,25.0667,5.7,65,-0.3,0.0,0.0,22.7,1
350,2026-02-18 15:15,2026-02-18,2026,2,18,15,15,15:15,2,Wednesday,0,8,349,61,3,-0.7518398074789773,-0.6593458151000691,0.7818314824680298,0.6234898018587336,23.9233,25.0533,5.7,65,-0.3,0.0,0.0,22.7,1
351,2026-02-18 15:30,2026-02-18,2026,2,18,15,30,15:30,2,Wednesday,0,8,350,62,3,-0.7933533402912349,-0.6087614290087209,0.7818314824680298,0.6234898018587336,23.8267,25.1233,5.7,65,-0.4,0.0,0.0,22.7,1
352,2026-02-18 15:45,2026-02-18,2026,2,18,15,45,15:45,2,Wednesday,0,8,351,63,3,-0.8314696123025452,-0.5555702330196022,0.7818314824680298,0.6234898018587336,24.03,24.9933,5.7,66,-0.2,0.0,0.0,22.7,1
353,2026-02-18 16:00,2026-02-18,2026,2,18,16,0,16:00,2,Wednesday,0,8,352,64,3,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,24.08,24.9467,5.7,66,-0.2,0.0,0.0,22.3,1
354,2026-02-18 16:15,2026-02-18,2026,2,18,16,15,16:15,2,Wednesday,0,8,353,65,3,-0.8968727415326883,-0.44228869021900136,0.7818314824680298,0.6234898018587336,23.96,25.0233,5.7,66,-0.2,0.0,0.0,22.0,1
355,2026-02-18 16:30,2026-02-18,2026,2,18,16,30,16:30,2,Wednesday,0,8,354,66,3,-0.9238795325112868,-0.3826834323650895,0.7818314824680298,0.6234898018587336,23.9333,25.0767,5.7,67,0.1,0.0,0.0,21.6,1
356,2026-02-18 16:45,2026-02-18,2026,2,18,16,45,16:45,2,Wednesday,0,8,355,67,3,-0.9469301294951056,-0.3214394653031618,0.7818314824680298,0.6234898018587336,24.11,25.0967,5.7,68,0.3,0.0,0.0,21.6,1
357,2026-02-18 17:00,2026-02-18,2026,2,18,17,0,17:00,2,Wednesday,0,8,356,68,3,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,24.0433,25.2733,5.7,69,0.5,0.0,0.0,21.2,1
358,2026-02-18 17:15,2026-02-18,2026,2,18,17,15,17:15,2,Wednesday,0,8,357,69,3,-0.9807852804032303,-0.19509032201612866,0.7818314824680298,0.6234898018587336,23.95,26.1667,5.5,72,0.9,0.2,0.0,21.2,1
359,2026-02-18 17:30,2026-02-18,2026,2,18,17,30,17:30,2,Wednesday,0,8,358,70,3,-0.9914448613738104,-0.13052619222005163,0.7818314824680298,0.6234898018587336,24.23,26.8167,5.3,75,1.2,0.2,0.0,20.9,0
360,2026-02-18 17:45,2026-02-18,2026,2,18,17,45,17:45,2,Wednesday,0,8,359,71,3,-0.9978589232386035,-0.06540312923014273,0.7818314824680298,0.6234898018587336,24.2667,27.2767,5.0,79,1.7,0.2,0.0,20.9,0
361,2026-02-18 18:00,2026-02-18,2026,2,18,18,0,18:00,2,Wednesday,0,8,360,72,3,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,24.1933,27.6533,4.8,82,2.0,0.2,0.0,20.9,0
362,2026-02-18 18:15,2026-02-18,2026,2,18,18,15,18:15,2,Wednesday,0,8,361,73,3,-0.9978589232386036,0.06540312923014237,0.7818314824680298,0.6234898018587336,24.4967,27.84,4.6,84,2.2,0.6,0.0,21.2,0
363,2026-02-18 18:30,2026-02-18,2026,2,18,18,30,18:30,2,Wednesday,0,8,362,74,3,-0.9914448613738105,0.13052619222005127,0.7818314824680298,0.6234898018587336,24.73,27.9533,4.4,86,2.3,0.6,0.0,21.6,0
364,2026-02-18 18:45,2026-02-18,2026,2,18,18,45,18:45,2,Wednesday,0,8,363,75,3,-0.9807852804032304,0.1950903220161283,0.7818314824680298,0.6234898018587336,24.6567,28.14,4.2,88,2.4,0.6,0.0,21.6,0
365,2026-02-18 19:00,2026-02-18,2026,2,18,19,0,19:00,2,Wednesday,0,8,364,76,3,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,24.66,28.21,4.1,89,2.5,0.6,0.0,22.0,0
366,2026-02-18 19:15,2026-02-18,2026,2,18,19,15,19:15,2,Wednesday,0,8,365,77,3,-0.9469301294951057,0.3214394653031615,0.7818314824680298,0.6234898018587336,25.03,28.13,4.1,90,2.6,0.2,0.0,22.0,0
367,2026-02-18 19:30,2026-02-18,2026,2,18,19,30,19:30,2,Wednesday,0,8,366,78,3,-0.923879532511287,0.38268343236508917,0.7818314824680298,0.6234898018587336,24.9833,28.5367,4.1,90,2.6,0.2,0.0,22.0,0
368,2026-02-18 19:45,2026-02-18,2026,2,18,19,45,19:45,2,Wednesday,0,8,367,79,3,-0.8968727415326885,0.442288690219001,0.7818314824680298,0.6234898018587336,24.85,28.5833,4.1,91,2.8,0.2,0.0,22.0,0
369,2026-02-18 20:00,2026-02-18,2026,2,18,20,0,20:00,2,Wednesday,0,8,368,80,3,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,24.94,28.7367,4.1,91,2.8,0.2,0.0,21.6,0
370,2026-02-18 20:15,2026-02-18,2026,2,18,20,15,20:15,2,Wednesday,0,8,369,81,3,-0.8314696123025455,0.5555702330196018,0.7818314824680298,0.6234898018587336,25.07,28.7167,4.2,92,3.1,0.2,0.0,21.2,0
371,2026-02-18 20:30,2026-02-18,2026,2,18,20,30,20:30,2,Wednesday,0,8,370,82,3,-0.7933533402912357,0.6087614290087199,0.7818314824680298,0.6234898018587336,24.9867,28.8233,4.4,92,3.2,0.2,0.0,20.9,0
372,2026-02-18 20:45,2026-02-18,2026,2,18,20,45,20:45,2,Wednesday,0,8,371,83,3,-0.7518398074789772,0.6593458151000691,0.7818314824680298,0.6234898018587336,24.9433,28.77,4.5,93,3.5,0.2,0.0,20.5,0
373,2026-02-18 21:00,2026-02-18,2026,2,18,21,0,21:00,2,Wednesday,0,8,372,84,3,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,25.1433,28.8567,4.6,93,3.6,0.2,0.0,20.2,0
374,2026-02-18 21:15,2026-02-18,2026,2,18,21,15,21:15,2,Wednesday,0,8,373,85,3,-0.6593458151000687,0.7518398074789775,0.7818314824680298,0.6234898018587336,25.1,28.9467,4.7,93,3.7,0.4,0.0,20.2,0
375,2026-02-18 21:30,2026-02-18,2026,2,18,21,30,21:30,2,Wednesday,0,8,374,86,3,-0.6087614290087209,0.7933533402912349,0.7818314824680298,0.6234898018587336,24.97,29.2067,4.6,94,3.8,0.4,0.0,20.2,0
376,2026-02-18 21:45,2026-02-18,2026,2,18,21,45,21:45,2,Wednesday,0,8,375,87,3,-0.555570233019603,0.8314696123025448,0.7818314824680298,0.6234898018587336,24.9633,29.18,4.6,94,3.7,0.4,0.0,20.2,0
377,2026-02-18 22:00,2026-02-18,2026,2,18,22,0,22:00,2,Wednesday,0,8,376,88,3,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,25.1733,29.62,4.6,94,3.7,0.4,0.0,20.2,0
378,2026-02-18 22:15,2026-02-18,2026,2,18,22,15,22:15,2,Wednesday,0,8,377,89,3,-0.4422886902190014,0.8968727415326883,0.7818314824680298,0.6234898018587336,25.5867,34.1367,4.6,94,3.7,0.3,0.0,19.4,0
379,2026-02-18 22:30,2026-02-18,2026,2,18,22,30,22:30,2,Wednesday,0,8,378,90,3,-0.38268343236508956,0.9238795325112868,0.7818314824680298,0.6234898018587336,25.5867,37.3867,4.6,95,3.9,0.3,0.0,18.7,0
380,2026-02-18 22:45,2026-02-18,2026,2,18,22,45,22:45,2,Wednesday,0,8,379,91,3,-0.32143946530316186,0.9469301294951056,0.7818314824680298,0.6234898018587336,25.46,38.2267,4.6,95,3.9,0.3,0.0,18.0,0
381,2026-02-18 23:00,2026-02-18,2026,2,18,23,0,23:00,2,Wednesday,0,8,380,92,3,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,25.3567,37.9233,4.6,95,3.9,0.3,0.0,17.3,0
382,2026-02-18 23:15,2026-02-18,2026,2,18,23,15,23:15,2,Wednesday,0,8,381,93,3,-0.19509032201612872,0.9807852804032303,0.7818314824680298,0.6234898018587336,25.2533,37.3967,4.6,95,3.9,0.3,0.0,16.6,0
383,2026-02-18 23:30,2026-02-18,2026,2,18,23,30,23:30,2,Wednesday,0,8,382,94,3,-0.13052619222005168,0.9914448613738104,0.7818314824680298,0.6234898018587336,25.2833,36.7433,4.6,95,3.9,0.3,0.0,16.2,0
384,2026-02-18 23:45,2026-02-18,2026,2,18,23,45,23:45,2,Wednesday,0,8,383,95,3,-0.0654031292301428,0.9978589232386035,0.7818314824680298,0.6234898018587336,25.32,36.06,4.7,95,4.0,0.3,0.0,15.8,0
385,2026-02-19 00:00,2026-02-19,2026,2,19,0,0,00:00,3,Thursday,0,8,384,0,4,0.0,1.0,0.9749279121818236,-0.22252093395631434,25.1733,35.8033,4.7,95,4.0,0.3,0.0,15.5,0
386,2026-02-19 00:15,2026-02-19,2026,2,19,0,15,00:15,3,Thursday,0,8,385,1,4,0.06540312923014306,0.9978589232386035,0.9749279121818236,-0.22252093395631434,25.0933,35.3867,4.8,95,4.1,0.3,0.0,15.1,0
387,2026-02-19 00:30,2026-02-19,2026,2,19,0,30,00:30,3,Thursday,0,8,386,2,4,0.13052619222005157,0.9914448613738104,0.9749279121818236,-0.22252093395631434,25.04,35.17,4.8,96,4.3,0.3,0.0,15.1,0
388,2026-02-19 00:45,2026-02-19,2026,2,19,0,45,00:45,3,Thursday,0,8,387,3,4,0.19509032201612825,0.9807852804032304,0.9749279121818236,-0.22252093395631434,25.05,34.8533,4.8,96,4.3,0.3,0.0,15.1,0
389,2026-02-19 01:00,2026-02-19,2026,2,19,1,0,01:00,3,Thursday,0,8,388,4,4,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,25.09,34.6433,4.9,96,4.3,0.3,0.0,14.8,0
390,2026-02-19 01:15,2026-02-19,2026,2,19,1,15,01:15,3,Thursday,0,8,389,5,4,0.3214394653031616,0.9469301294951057,0.9749279121818236,-0.22252093395631434,25.0867,34.3133,4.9,96,4.4,0.1,0.0,14.4,0
391,2026-02-19 01:30,2026-02-19,2026,2,19,1,30,01:30,3,Thursday,0,8,390,6,4,0.3826834323650898,0.9238795325112867,0.9749279121818236,-0.22252093395631434,25.0533,34.17,4.9,96,4.4,0.1,0.0,14.0,0
392,2026-02-19 01:45,2026-02-19,2026,2,19,1,45,01:45,3,Thursday,0,8,391,7,4,0.44228869021900125,0.8968727415326884,0.9749279121818236,-0.22252093395631434,24.9933,34.13,4.9,96,4.4,0.1,0.0,13.7,0
393,2026-02-19 02:00,2026-02-19,2026,2,19,2,0,02:00,3,Thursday,0,8,392,8,4,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,25.0967,33.9133,5.0,96,4.4,0.1,0.0,13.3,0
394,2026-02-19 02:15,2026-02-19,2026,2,19,2,15,02:15,3,Thursday,0,8,393,9,4,0.5555702330196022,0.8314696123025452,0.9749279121818236,-0.22252093395631434,25.0867,33.7933,5.0,96,4.5,0.1,0.0,13.0,0
395,2026-02-19 02:30,2026-02-19,2026,2,19,2,30,02:30,3,Thursday,0,8,394,10,4,0.6087614290087207,0.7933533402912352,0.9749279121818236,-0.22252093395631434,25.0567,33.6833,5.1,96,4.6,0.1,0.0,12.2,0
396,2026-02-19 02:45,2026-02-19,2026,2,19,2,45,02:45,3,Thursday,0,8,395,11,4,0.6593458151000688,0.7518398074789774,0.9749279121818236,-0.22252093395631434,25.0,33.5767,5.2,96,4.6,0.1,0.0,11.5,0
397,2026-02-19 03:00,2026-02-19,2026,2,19,3,0,03:00,3,Thursday,0,8,396,12,4,0.7071067811865475,0.7071067811865476,0.9749279121818236,-0.22252093395631434,24.9567,33.5833,5.2,96,4.7,0.1,0.0,11.2,0
398,2026-02-19 03:15,2026-02-19,2026,2,19,3,15,03:15,3,Thursday,0,8,397,13,4,0.7518398074789774,0.6593458151000688,0.9749279121818236,-0.22252093395631434,25.0633,33.5267,5.3,96,4.7,0.1,0.0,10.8,0
399,2026-02-19 03:30,2026-02-19,2026,2,19,3,30,03:30,3,Thursday,0,8,398,14,4,0.7933533402912352,0.6087614290087207,0.9749279121818236,-0.22252093395631434,25.0267,33.6,5.3,96,4.7,0.1,0.0,10.8,0
400,2026-02-19 03:45,2026-02-19,2026,2,19,3,45,03:45,3,Thursday,0,8,399,15,4,0.8314696123025451,0.5555702330196024,0.9749279121818236,-0.22252093395631434,24.8867,33.72,5.3,96,4.7,0.1,0.0,10.4,0
401,2026-02-19 04:00,2026-02-19,2026,2,19,4,0,04:00,3,Thursday,0,8,400,16,4,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,24.84,33.78,5.3,96,4.8,0.1,0.0,10.4,0
402,2026-02-19 04:15,2026-02-19,2026,2,19,4,15,04:15,3,Thursday,0,8,401,17,4,0.8968727415326884,0.44228869021900125,0.9749279121818236,-0.22252093395631434,24.82,33.8033,5.4,96,4.8,0.1,0.0,10.1,0
403,2026-02-19 04:30,2026-02-19,2026,2,19,4,30,04:30,3,Thursday,0,8,402,18,4,0.9238795325112867,0.38268343236508984,0.9749279121818236,-0.22252093395631434,24.8467,33.8833,5.4,96,4.9,0.1,0.0,10.1,0
404,2026-02-19 04:45,2026-02-19,2026,2,19,4,45,04:45,3,Thursday,0,8,403,19,4,0.9469301294951056,0.3214394653031617,0.9749279121818236,-0.22252093395631434,24.9433,33.7433,5.5,96,4.9,0.1,0.0,9.7,0
405,2026-02-19 05:00,2026-02-19,2026,2,19,5,0,05:00,3,Thursday,0,8,404,20,4,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,24.9767,33.6033,5.5,96,5.0,0.1,0.0,9.7,0
406,2026-02-19 05:15,2026-02-19,2026,2,19,5,15,05:15,3,Thursday,0,8,405,21,4,0.9807852804032304,0.19509032201612833,0.9749279121818236,-0.22252093395631434,24.81,33.85,5.5,96,5.0,0.1,0.0,9.7,0
407,2026-02-19 05:30,2026-02-19,2026,2,19,5,30,05:30,3,Thursday,0,8,406,22,4,0.9914448613738104,0.1305261922200517,0.9749279121818236,-0.22252093395631434,24.77,34.18,5.6,96,5.0,0.1,0.0,9.7,0
408,2026-02-19 05:45,2026-02-19,2026,2,19,5,45,05:45,3,Thursday,0,8,407,23,4,0.9978589232386035,0.06540312923014327,0.9749279121818236,-0.22252093395631434,24.77,34.3733,5.6,96,5.0,0.1,0.0,9.7,0
409,2026-02-19 06:00,2026-02-19,2026,2,19,6,0,06:00,3,Thursday,0,8,408,24,4,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,24.7333,34.3267,5.6,96,5.0,0.1,0.0,9.7,0
410,2026-02-19 06:15,2026-02-19,2026,2,19,6,15,06:15,3,Thursday,0,8,409,25,4,0.9978589232386035,-0.06540312923014314,0.9749279121818236,-0.22252093395631434,24.6967,34.2167,5.6,96,5.1,0.0,0.0,9.4,0
411,2026-02-19 06:30,2026-02-19,2026,2,19,6,30,06:30,3,Thursday,0,8,410,26,4,0.9914448613738104,-0.1305261922200516,0.9749279121818236,-0.22252093395631434,24.6867,34.12,5.7,96,5.1,0.0,0.0,9.0,0
412,2026-02-19 06:45,2026-02-19,2026,2,19,6,45,06:45,3,Thursday,0,8,411,27,4,0.9807852804032304,-0.1950903220161282,0.9749279121818236,-0.22252093395631434,24.74,34.37,5.7,95,5.0,0.0,0.0,8.6,0
413,2026-02-19 07:00,2026-02-19,2026,2,19,7,0,07:00,3,Thursday,0,8,412,28,4,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,24.81,34.3233,5.8,95,5.1,0.0,0.0,8.6,0
414,2026-02-19 07:15,2026-02-19,2026,2,19,7,15,07:15,3,Thursday,0,8,413,29,4,0.9469301294951057,-0.3214394653031616,0.9749279121818236,-0.22252093395631434,24.8167,34.17,5.8,95,5.1,0.0,0.0,8.6,1
415,2026-02-19 07:30,2026-02-19,2026,2,19,7,30,07:30,3,Thursday,0,8,414,30,4,0.9238795325112868,-0.3826834323650895,0.9749279121818236,-0.22252093395631434,24.8267,34.56,5.8,95,5.1,0.0,0.0,9.0,1
416,2026-02-19 07:45,2026-02-19,2026,2,19,7,45,07:45,3,Thursday,0,8,415,31,4,0.8968727415326884,-0.44228869021900113,0.9749279121818236,-0.22252093395631434,24.8867,35.1567,5.8,95,5.1,0.0,0.0,9.4,1
417,2026-02-19 08:00,2026-02-19,2026,2,19,8,0,08:00,3,Thursday,0,8,416,32,4,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,24.9367,35.6333,5.8,95,5.1,0.0,0.0,9.7,1
418,2026-02-19 08:15,2026-02-19,2026,2,19,8,15,08:15,3,Thursday,0,8,417,33,4,0.8314696123025451,-0.5555702330196023,0.9749279121818236,-0.22252093395631434,24.9067,35.7467,5.8,95,5.1,0.0,0.0,9.7,1
419,2026-02-19 08:30,2026-02-19,2026,2,19,8,30,08:30,3,Thursday,0,8,418,34,4,0.7933533402912352,-0.6087614290087207,0.9749279121818236,-0.22252093395631434,24.9467,35.61,5.8,95,5.1,0.0,0.0,10.1,1
420,2026-02-19 08:45,2026-02-19,2026,2,19,8,45,08:45,3,Thursday,0,8,419,35,4,0.7518398074789774,-0.6593458151000688,0.9749279121818236,-0.22252093395631434,24.94,35.41,5.8,95,5.1,0.0,0.0,10.1,1
421,2026-02-19 09:00,2026-02-19,2026,2,19,9,0,09:00,3,Thursday,0,8,420,36,4,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,25.02,34.9233,5.8,95,5.1,0.0,0.0,10.1,1
422,2026-02-19 09:15,2026-02-19,2026,2,19,9,15,09:15,3,Thursday,0,8,421,37,4,0.659345815100069,-0.7518398074789773,0.9749279121818236,-0.22252093395631434,24.9467,34.46,5.9,95,5.2,0.0,0.0,10.1,1
423,2026-02-19 09:30,2026-02-19,2026,2,19,9,30,09:30,3,Thursday,0,8,422,38,4,0.6087614290087209,-0.793353340291235,0.9749279121818236,-0.22252093395631434,24.9,34.1667,5.9,94,5.0,0.0,0.0,10.4,1
424,2026-02-19 09:45,2026-02-19,2026,2,19,9,45,09:45,3,Thursday,0,8,423,39,4,0.5555702330196025,-0.831469612302545,0.9749279121818236,-0.22252093395631434,24.8633,33.8367,5.9,94,5.1,0.0,0.0,10.4,1
425,2026-02-19 10:00,2026-02-19,2026,2,19,10,0,10:00,3,Thursday,0,8,424,40,4,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,24.8933,33.6133,6.0,93,5.0,0.0,0.0,10.4,1
426,2026-02-19 10:15,2026-02-19,2026,2,19,10,15,10:15,3,Thursday,0,8,425,41,4,0.4422886902190017,-0.8968727415326881,0.9749279121818236,-0.22252093395631434,24.9467,33.52,6.0,93,5.0,0.0,0.0,10.4,1
427,2026-02-19 10:30,2026-02-19,2026,2,19,10,30,10:30,3,Thursday,0,8,426,42,4,0.3826834323650899,-0.9238795325112867,0.9749279121818236,-0.22252093395631434,24.92,33.41,6.0,92,4.8,0.0,0.0,10.4,1
428,2026-02-19 10:45,2026-02-19,2026,2,19,10,45,10:45,3,Thursday,0,8,427,43,4,0.32143946530316175,-0.9469301294951056,0.9749279121818236,-0.22252093395631434,24.91,33.3533,6.0,92,4.8,0.0,0.0,10.4,1
429,2026-02-19 11:00,2026-02-19,2026,2,19,11,0,11:00,3,Thursday,0,8,428,44,4,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,24.9733,33.3367,6.1,91,4.7,0.0,0.0,10.4,1
430,2026-02-19 11:15,2026-02-19,2026,2,19,11,15,11:15,3,Thursday,0,8,429,45,4,0.19509032201612816,-0.9807852804032304,0.9749279121818236,-0.22252093395631434,25.06,33.2133,6.1,91,4.8,0.0,0.0,10.4,1
431,2026-02-19 11:30,2026-02-19,2026,2,19,11,30,11:30,3,Thursday,0,8,430,46,4,0.130526192220052,-0.9914448613738104,0.9749279121818236,-0.22252093395631434,25.0833,33.1867,6.2,90,4.7,0.0,0.0,10.4,1
432,2026-02-19 11:45,2026-02-19,2026,2,19,11,45,11:45,3,Thursday,0,8,431,47,4,0.06540312923014312,-0.9978589232386035,0.9749279121818236,-0.22252093395631434,25.05,33.2733,6.2,90,4.7,0.0,0.0,10.4,1
433,2026-02-19 12:00,2026-02-19,2026,2,19,12,0,12:00,3,Thursday,0,8,432,48,4,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,25.0033,33.48,6.2,89,4.6,0.0,0.0,10.4,1
434,2026-02-19 12:15,2026-02-19,2026,2,19,12,15,12:15,3,Thursday,0,8,433,49,4,-0.06540312923014287,-0.9978589232386035,0.9749279121818236,-0.22252093395631434,25.0233,33.58,6.2,88,4.4,0.0,0.0,10.4,1
435,2026-02-19 12:30,2026-02-19,2026,2,19,12,30,12:30,3,Thursday,0,8,434,50,4,-0.13052619222005177,-0.9914448613738104,0.9749279121818236,-0.22252093395631434,25.0367,33.6533,6.3,88,4.5,0.0,0.0,10.4,1
436,2026-02-19 12:45,2026-02-19,2026,2,19,12,45,12:45,3,Thursday,0,8,435,51,4,-0.19509032201612792,-0.9807852804032305,0.9749279121818236,-0.22252093395631434,25.0267,33.4333,6.2,87,4.2,0.0,0.0,10.8,1
437,2026-02-19 13:00,2026-02-19,2026,2,19,13,0,13:00,3,Thursday,0,8,436,52,4,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,24.8767,33.26,6.2,87,4.2,0.0,0.0,10.8,1
438,2026-02-19 13:15,2026-02-19,2026,2,19,13,15,13:15,3,Thursday,0,8,437,53,4,-0.32143946530316153,-0.9469301294951057,0.9749279121818236,-0.22252093395631434,24.7467,33.05,6.2,87,4.2,0.0,0.0,10.8,1
439,2026-02-19 13:30,2026-02-19,2026,2,19,13,30,13:30,3,Thursday,0,8,438,54,4,-0.38268343236508967,-0.9238795325112868,0.9749279121818236,-0.22252093395631434,24.77,33.2,6.1,87,4.1,0.0,0.0,11.2,1
440,2026-02-19 13:45,2026-02-19,2026,2,19,13,45,13:45,3,Thursday,0,8,439,55,4,-0.44228869021900147,-0.8968727415326883,0.9749279121818236,-0.22252093395631434,24.8167,33.3267,6.0,87,4.0,0.0,0.0,11.2,1
441,2026-02-19 14:00,2026-02-19,2026,2,19,14,0,14:00,3,Thursday,0,8,440,56,4,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,24.8333,33.5867,5.9,87,4.0,0.0,0.0,11.5,1
442,2026-02-19 14:15,2026-02-19,2026,2,19,14,15,14:15,3,Thursday,0,8,441,57,4,-0.555570233019602,-0.8314696123025455,0.9749279121818236,-0.22252093395631434,24.8133,33.8333,5.9,86,3.8,0.0,0.0,11.9,1
